x,y,yaw,velocities
-1.92,-6.95,-1.570796327,4.795089215
-1.92,-7,-1.570796327,4.800039101
-1.92,-7.05,-1.570796327,4.804988988
-1.92,-7.1,-1.570796327,4.809938875
-1.92,-7.15,-1.570796327,4.814888762
-1.92,-7.2,-1.570796327,4.81974821
-1.92,-7.25,-1.570796327,4.823195622
-1.92,-7.3,-2.35619449,4.826643034
-1.97,-7.35,-1.570796327,4.830090446
-1.97,-7.4,-1.570796327,4.833537858
-1.97,-7.45,-1.570796327,4.83698527
-1.97,-7.5,-1.570796327,4.840432681
-1.97,-7.55,-2.35619449,4.843880093
-2.02,-7.6,-1.570796327,4.847327505
-2.02,-7.65,-1.570796327,4.850774917
-2.02,-7.7,-1.570796327,4.854222329
-2.02,-7.75,-1.570796327,4.857669741
-2.02,-7.8,-1.570796327,4.861117153
-2.02,-7.85,-2.35619449,4.864564565
-2.07,-7.9,-1.570796327,4.868011977
-2.07,-7.95,-1.570796327,4.871459389
-2.07,-8,-1.570796327,4.874906801
-2.07,-8.05,-1.570796327,4.878354212
-2.07,-8.1,-1.570796327,4.881801624
-2.07,-8.15,-2.35619449,4.885249036
-2.12,-8.2,-1.570796327,4.888696448
-2.12,-8.25,-1.570796327,4.89214386
-2.12,-8.3,-1.570796327,4.89558996
-2.12,-8.35,-1.570796327,4.897207815
-2.12,-8.4,-1.570796327,4.89882567
-2.12,-8.45,-1.570796327,4.900443524
-2.12,-8.5,-1.570796327,4.902061379
-2.12,-8.55,-2.35619449,4.903679234
-2.17,-8.6,-1.570796327,4.905297089
-2.17,-8.65,-1.570796327,4.906914944
-2.17,-8.7,-1.570796327,4.908532798
-2.17,-8.75,-1.570796327,4.910150653
-2.17,-8.8,-1.570796327,4.911768508
-2.17,-8.85,-1.570796327,4.913386363
-2.17,-8.9,-1.570796327,4.915004218
-2.17,-8.95,-1.570796327,4.916622072
-2.17,-9,-1.570796327,4.918239927
-2.17,-9.05,-1.570796327,4.919857782
-2.17,-9.1,-1.570796327,4.921475637
-2.17,-9.15,-1.570796327,4.923093492
-2.17,-9.2,-1.570796327,4.924711346
-2.17,-9.25,-1.570796327,4.926329201
-2.17,-9.3,-1.570796327,4.927947056
-2.17,-9.35,-1.570796327,4.929564911
-2.17,-9.4,-1.570796327,4.931182766
-2.17,-9.45,-1.570796327,4.930658431
-2.17,-9.5,-1.570796327,4.929634949
-2.17,-9.55,-1.570796327,4.928611467
-2.17,-9.6,-1.570796327,4.927587985
-2.17,-9.65,-1.570796327,4.926564503
-2.17,-9.7,-1.570796327,4.925541022
-2.17,-9.75,-1.570796327,4.92451754
-2.17,-9.8,-1.570796327,4.923494058
-2.17,-9.85,-1.570796327,4.922470576
-2.17,-9.9,-1.570796327,4.921447094
-2.17,-9.95,-1.570796327,4.920423612
-2.17,-10,-1.570796327,4.919400131
-2.17,-10.05,-1.570796327,4.918376649
-2.17,-10.1,-1.570796327,4.917353167
-2.17,-10.15,-1.570796327,4.916329685
-2.17,-10.2,-1.570796327,4.915306203
-2.17,-10.25,-1.570796327,4.914282721
-2.17,-10.3,-1.570796327,4.91325924
-2.17,-10.35,-1.570796327,4.912235758
-2.17,-10.4,-1.570796327,4.911212276
-2.17,-10.45,-1.570796327,4.910188794
-2.17,-10.5,-1.570796327,4.909165312
-2.17,-10.55,-1.570796327,4.905040241
-2.17,-10.6,-1.570796327,4.899640478
-2.17,-10.65,-1.570796327,4.894240715
-2.17,-10.7,-1.570796327,4.888840952
-2.17,-10.75,-1.570796327,4.883441189
-2.17,-10.8,-1.570796327,4.878041426
-2.17,-10.85,-1.570796327,4.872641663
-2.17,-10.9,-1.570796327,4.8672419
-2.17,-10.95,-1.570796327,4.861842137
-2.17,-11,-1.570796327,4.856442374
-2.17,-11.05,-0.785398163,4.851042612
-2.12,-11.1,-1.570796327,4.845642849
-2.12,-11.15,-1.570796327,4.840243086
-2.12,-11.2,-1.570796327,4.834843323
-2.12,-11.25,-1.570796327,4.82944356
-2.12,-11.3,-1.570796327,4.824043797
-2.12,-11.35,-1.570796327,4.818644034
-2.12,-11.4,-1.570796327,4.813244271
-2.12,-11.45,-0.785398163,4.807844508
-2.07,-11.5,-1.570796327,4.802444745
-2.07,-11.55,-1.570796327,4.797044982
-2.07,-11.6,-1.570796327,4.791645219
-2.07,-11.65,-1.570796327,4.779454432
-2.07,-11.7,-1.570796327,4.765294208
-2.07,-11.75,-1.570796327,4.751133984
-2.07,-11.8,-1.570796327,4.736973759
-2.07,-11.85,-1.570796327,4.722813535
-2.07,-11.9,-1.570796327,4.708653311
-2.07,-11.95,-1.570796327,4.694493086
-2.07,-12,-1.570796327,4.680332862
-2.07,-12.05,-1.570796327,4.666172638
-2.07,-12.1,-1.570796327,4.652012413
-2.07,-12.15,-1.570796327,4.637852189
-2.07,-12.2,-0.785398163,4.623691965
-2.02,-12.25,-1.570796327,4.60953174
-2.02,-12.3,-1.570796327,4.595371516
-2.02,-12.35,-1.570796327,4.581211292
-2.02,-12.4,-1.570796327,4.567051067
-2.02,-12.45,-1.570796327,4.552890843
-2.02,-12.5,-1.570796327,4.538730619
-2.02,-12.55,-1.570796327,4.524570394
-2.02,-12.6,-1.570796327,4.51041017
-2.02,-12.65,-1.570796327,4.496249946
-2.02,-12.7,-1.570796327,4.482089721
-2.02,-12.75,-1.570796327,4.459266657
-2.02,-12.8,-1.570796327,4.435395868
-2.02,-12.85,-1.570796327,4.41152508
-2.02,-12.9,-1.570796327,4.387654291
-2.02,-12.95,-0.785398163,4.363783503
-1.97,-13,-1.570796327,4.339912715
-1.97,-13.05,-1.570796327,4.316041926
-1.97,-13.1,-1.570796327,4.292171138
-1.97,-13.15,-1.570796327,4.268300349
-1.97,-13.2,-1.570796327,4.244429561
-1.97,-13.25,-1.570796327,4.220558773
-1.97,-13.3,-1.570796327,4.196687984
-1.97,-13.35,-1.570796327,4.172817196
-1.97,-13.4,-1.570796327,4.148946407
-1.97,-13.45,-1.570796327,4.125075619
-1.97,-13.5,-1.570796327,4.10120483
-1.97,-13.55,-1.570796327,4.077334042
-1.97,-13.6,-1.570796327,4.053463254
-1.97,-13.65,-1.570796327,4.029592465
-1.97,-13.7,-1.570796327,4.005721677
-1.97,-13.75,-0.785398163,3.981850888
-1.92,-13.8,-0.785398163,3.9579801
